"","Date","Location","loc_temp","Taxon","Sample_ID","Body_Length_cm","Weight_g","Size_cat","Time_sec","Distance_cm","Acclim_temp","test","Temp","end_time_s","Notes","X","movement","speed","temp_range"
"492","24-Jul-25","Zackenberg",36.3,"muscids","z724-m02",NA,0.0056,"S",10.39,14,32,"HKDT",37,"380","","","yes",1.34744947064485,"35-40"
"493","24-Jul-25","Zackenberg",36.8,"muscids","z724-m20",NA,0.0067,"S",14.37,10,32,"HKDT",37,"528","","","yes",0.69589422407794,"35-40"
"494","24-Jul-25","Zackenberg",19.4,"muscids","z724-m140",NA,0.0044,"S",1.54,1,30,"HKDT",37,"798","","","yes",0.649350649350649,"15-20"
"495","24-Jul-25","Zackenberg",18.8,"muscids","z724-m102",NA,0.0069,"S",49.53,15,30,"HKDT",37,"1162","","","yes",0.302846759539673,"15-20"
"496","24-Jul-25","Zackenberg",18.6,"muscids","z724-m106",NA,0.0046,"S",0.87,1,30,"HKDT",37,"308","","","yes",1.14942528735632,"15-20"
"497","24-Jul-25","Zackenberg",17.6,"muscids","z724-m92",NA,0.0022,"S",1.01,1,30,"HKDT",37,"1255","","","yes",0.99009900990099,"15-20"
"498","24-Jul-25","Zackenberg",22.9,"muscids","z724-m49",NA,0.0062,"S",4,4,30,"HKDT",37,">1800","","","yes",1,"20-25"
"499","24-Jul-25","Zackenberg",22.7,"muscids","z724-m80",NA,0.0013,"S",16.36,10,30,"HKDT",37,"81","","","yes",0.611246943765281,"20-25"
"500","24-Jul-25","Zackenberg",23.2,"muscids","z724-m10",NA,0.0053,"S",4.8,5,30,"HKDT",37,"1059","","","yes",1.04166666666667,"20-25"
"501","24-Jul-25","Zackenberg",23.2,"muscids","z724-m09",NA,0.003,"S",1.52,3,30,"HKDT",37,">1800","","","yes",1.97368421052632,"20-25"
"502","25-Jul-25","Zackenberg",29.6,"craneflies","z725-c1",NA,0.0187,"S",39.78,28,3.1,"HKDT",35,">6000","baited with sugar water, 24h acclimation in cold","","yes",0.703871292106586,"25-30"
"503","25-Jul-25","Zackenberg",34.9,"craneflies","z725-c2",NA,0.0688,"L",15.88,28,3.1,"HKDT",35,">6000","baited with sugar water, 24h acclimation in cold","","yes",1.7632241813602,"30-35"
"504","25-Jul-25","Zackenberg",32.1,"craneflies","z725-c3",NA,0.0429,"L",5.21,2,3.1,"HKDT",35,">6000","needed constant stimulation, 24h acclimation in cold","","yes",0.383877159309021,"30-35"
"505","25-Jul-25","Zackenberg",33.1,"mosquito","z725-05",NA,8e-04,"S",31.34,18,NA,"",NA,"","baited with sugar water","","yes",0.574345883854499,"30-35"
"506","25-Jul-25","Zackenberg",31.1,"mosquito","z725-o22",NA,NA,NA,67.22,19,3.1,"HKDT",35,"120","baited with sugar water","","yes",0.282653972032133,"30-35"
"507","25-Jul-25","Zackenberg",30.2,"mosquito","z725-025",NA,NA,NA,4.52,3.5,3.1,"HKDT",35,"1137","baited with sugar water","","yes",0.774336283185841,"30-35"
"508","25-Jul-25","Zackenberg",32.3,"mosquito","z725-o48",NA,NA,NA,5.86,4,3.1,"HKDT",35,"652","baited with sugar water","","yes",0.68259385665529,"30-35"
"509","25-Jul-25","Zackenberg",32.6,"mosquito","z725-o74",NA,NA,NA,61.76,28,3.1,"HKDT",35,"2066","baited with sugar water","","yes",0.453367875647668,"30-35"
"510","25-Jul-25","Zackenberg",42.3,"wolf_spider","z725-s73",NA,0.0212,"S",37,75,NA,"",NA,"","18","","yes",2.02702702702703,"40-45"
"511","25-Jul-25","Zackenberg",43.2,"wolf_spider","z725-s109",NA,NA,NA,6.48,25,NA,"",NA,"","","","yes",3.85802469135802,"40-45"
"512","25-Jul-25","Zackenberg",42,"wolf_spider","z725-s20",NA,0.0083,"S",5.17,25,NA,"",NA,"","","","yes",4.83558994197292,"40-45"
"513","26-Jul-25","Zackenberg",38.1,"muscids","Z725-m52",NA,0.0026,"S",1.41,2,NA,"",NA,"","","","yes",1.41843971631206,"35-40"
"514","26-Jul-25","Zackenberg",37.4,"muscids","z725-m101",NA,0.0045,"S",1.85,2,NA,"",NA,"","","","yes",1.08108108108108,"35-40"
"515","26-Jul-25","Zackenberg",37.6,"muscids","z725-m105",NA,0.0082,"S",14.38,13,NA,"",NA,"","","","yes",0.904033379694019,"35-40"
"516","26-Jul-25","Zackenberg",38.4,"muscids","z725-m107",NA,0.0026,"S",11.67,15,NA,"",NA,"","","","yes",1.2853470437018,"35-40"
"517","26-Jul-25","Zackenberg",27.4,"muscids","z726-m150",NA,NA,NA,13.96,13,NA,"",NA,"","","","yes",0.931232091690544,"25-30"
"518","26-Jul-25","Zackenberg",27.3,"muscids","z726-m25",NA,NA,NA,3.67,3.5,NA,"",NA,"","","","yes",0.953678474114441,"25-30"
"519","26-Jul-25","Zackenberg",28.7,"muscids","z726-m02",NA,NA,NA,1.97,2,NA,"",NA,"","","","yes",1.01522842639594,"25-30"
"520","26-Jul-25","Zackenberg",27.4,"muscids","z726-m117",NA,NA,NA,11.97,18.5,NA,"",NA,"","","","yes",1.54553049289891,"25-30"
"521","26-Jul-25","Zackenberg",29.4,"muscids","z726-m90",NA,NA,NA,3.22,4,NA,"",NA,"","","","yes",1.24223602484472,"25-30"
"522","26-Jul-25","Zackenberg",29.7,"muscids","z726-m29",NA,NA,NA,8.57,10.5,NA,"",NA,"","","","yes",1.22520420070012,"25-30"
"523","26-Jul-25","Zackenberg",29.4,"muscids","z726-m112",NA,NA,NA,1.43,3,NA,"",NA,"","","","yes",2.0979020979021,"25-30"
"524","26-Jul-25","Zackenberg",27.7,"muscids","z726-m40",NA,NA,NA,2.19,3,NA,"",NA,"","","","yes",1.36986301369863,"25-30"
"525","26-Jul-25","Zackenberg",31.1,"wolf_spider","z726-s115",NA,NA,NA,4.15,25,NA,"",NA,"","","","yes",6.02409638554217,"30-35"
"526","26-Jul-25","Zackenberg",28.9,"wolf_spider","z726-s41",NA,NA,NA,3.44,15,NA,"",NA,"","","","yes",4.36046511627907,"25-30"
"527","26-Jul-25","Zackenberg",28.3,"wolf_spider","z726-s15",NA,NA,NA,5.33,25,NA,"",NA,"","","","yes",4.69043151969981,"25-30"
"528","26-Jul-25","Zackenberg",28,"wolf_spider","z726-s53",NA,NA,NA,4.8,25,NA,"",NA,"","","","yes",5.20833333333333,"25-30"
"529","26-Jul-25","Zackenberg",27.6,"wolf_spider","z726-s12",NA,NA,NA,3.6,25,NA,"",NA,"","","","yes",6.94444444444444,"25-30"
"530","26-Jul-25","Zackenberg",27.5,"wolf_spider","z726-s113",NA,NA,NA,1.91,25,NA,"",NA,"","","","yes",13.0890052356021,"25-30"
"531","26-Jul-25","Zackenberg",10.9,"muscids","z726-m01",NA,NA,NA,1.15,1,NA,"",NA,"","","","yes",0.869565217391304,"10-15"
"532","26-Jul-25","Zackenberg",12.9,"muscids","z726-m120",NA,NA,NA,2.94,3,NA,"",NA,"","","","yes",1.02040816326531,"10-15"
"533","26-Jul-25","Zackenberg",9.6,"muscids","z726-m08",NA,NA,NA,29.64,16,NA,"",NA,"","","","yes",0.539811066126856,"5-10"
"534","26-Jul-25","Zackenberg",11.1,"muscids","z726-m18",NA,NA,NA,3.85,1,NA,"",NA,"","","","yes",0.25974025974026,"10-15"
"535","26-Jul-25","Zackenberg",3.9,"muscids","z726-m75",NA,NA,NA,4.16,1,NA,"",NA,"","","","yes",0.240384615384615,"0-5"
"536","26-Jul-25","Zackenberg",4.5,"muscids","z726-m03",NA,NA,NA,4.87,4,NA,"",NA,"","","","yes",0.82135523613963,"0-5"
